GDP,Cases,Level 0,Level 4,Level 3,Level 2,Level 1
9.792582304372974,1585.7720411323353,0.9684529344626731,13.154981890278696,13.281386402067863,44.60383433889807,62.9913444342927
9.888785730207928,1583.2524087568738,0.6746949318846798,14.371614756353818,9.974208300186142,49.049653379299116,60.92982863227624
9.981315368970938,1576.2140752888918,0.7379839048683563,11.353460507272901,18.081532124006706,47.08286267361371,57.74416079023833
10.093638226171004,1568.979579804918,0.9731700187168882,14.034606361030434,13.00169074652754,48.046553440327145,58.943979433397985
10.174276394791212,1568.8571104119467,0.9503621818060674,15.608728189342665,9.731392965520243,49.776624519909674,58.93289214342134
10.259478150035186,1572.0206066617745,0.921427171025291,11.333780670490745,22.88271406632779,40.54591843726948,59.31615965488669
10.377097236132537,1564.8342193840058,0.9924378700700747,15.03044500987741,14.246412090716328,45.60172777160061,59.128977257735585
10.485644790700304,1562.2633280130547,0.891448484152596,16.210730981334084,13.906892760848688,41.75934727852618,62.23158049513846
10.588866189456748,1561.584716589085,0.9028442869983818,15.153860458882903,18.97615511512849,36.265269965934635,63.701870173055596
10.654776949988003,1560.3305241291403,0.954215394431985,18.049776082471567,11.14603400344053,42.724501741362005,62.1254727782939
10.794881869853466,1557.935849347864,0.7706314188174704,18.2466479735777,15.090210638601803,33.2103893482929,67.68212062071015
10.88623079364841,1559.2928458146816,0.7075177415228857,15.321147168675271,24.998577740515817,25.024082174540986,68.94867517474506
10.999473426215452,1556.2081180140347,0.9620413298618161,19.082042626578858,16.13955135983624,30.347408170341808,68.46895651338129
11.098699233348269,1556.2100176482138,0.9176751869542927,20.78138826198734,12.630918075049047,32.47460266809175,68.19541580791758
11.176214415583111,1555.4763296896056,0.6646254500520747,19.482771043060744,18.136467261429996,26.338658777696168,70.377477467761
11.297406719149736,1554.1408071447624,0.9215002014035293,21.170853214876665,16.077281881430086,24.97832602293075,71.85203867935897
