Time,covidsim_system.S,covidsim_system.E1,covidsim_system.E2,covidsim_system.P1,covidsim_system.P2,covidsim_system.I1,covidsim_system.I2,covidsim_system.L1,covidsim_system.L2,covidsim_system.R,covidsim_system.D,covidsim_system.prob,covidsim_system.cases,covidsim_system.C_dot
339.000000,8006.195850,0.091967,0.101686,0.026074,0.026775,0.497143,1.278866,3.942457,12.672082,4804531.608684,9676.558416,0.473363,4814000.357648,0.026775
339.100000,8006.193728,0.091792,0.101443,0.026009,0.026705,0.494856,1.271074,3.915906,12.585059,4804531.734758,9676.558670,0.473363,4814000.360322,0.026705
339.200000,8006.191609,0.091618,0.101203,0.025944,0.026636,0.492585,1.263336,3.889542,12.498638,4804531.859967,9676.558922,0.473363,4814000.362990,0.026636
339.300000,8006.189493,0.091445,0.100964,0.025880,0.026567,0.490330,1.255653,3.863363,12.412816,4804531.984317,9676.559172,0.473363,4814000.365650,0.026567
339.400000,8006.187380,0.091274,0.100727,0.025817,0.026499,0.488090,1.248024,3.837369,12.327588,4804532.107812,9676.559421,0.473363,4814000.368304,0.026499
339.500000,8006.185271,0.091104,0.100491,0.025753,0.026431,0.485866,1.240449,3.811557,12.242951,4804532.230460,9676.559668,0.473363,4814000.370951,0.026431
339.600000,8006.183164,0.090935,0.100257,0.025690,0.026363,0.483657,1.232927,3.785928,12.158900,4804532.352265,9676.559913,0.473363,4814000.373591,0.026363
339.700000,8006.181060,0.090767,0.100025,0.025628,0.026296,0.481464,1.225458,3.760479,12.075432,4804532.473234,9676.560157,0.473363,4814000.376224,0.026296
339.800000,8006.178960,0.090600,0.099794,0.025566,0.026229,0.479286,1.218042,3.735209,11.992542,4804532.593373,9676.560399,0.473363,4814000.378851,0.026229
339.900000,8006.176862,0.090435,0.099565,0.025504,0.026163,0.477123,1.210678,3.710117,11.910226,4804532.712687,9676.560639,0.473363,4814000.381471,0.026163
340.000000,8006.174767,0.090270,0.099337,0.025443,0.026098,0.474975,1.203365,3.685202,11.828481,4804532.831183,9676.560878,0.473363,4814000.384084,0.026098
340.100000,8006.172676,0.090107,0.099112,0.025383,0.026032,0.472841,1.196104,3.660463,11.747303,4804532.948865,9676.561115,0.473363,4814000.386691,0.026032
340.200000,8006.170587,0.089945,0.098887,0.025322,0.025968,0.470723,1.188895,3.635897,11.666687,4804533.065739,9676.561350,0.473363,4814000.389291,0.025968
340.300000,8006.168501,0.089784,0.098664,0.025262,0.025903,0.468619,1.181736,3.611505,11.586630,4804533.181811,9676.561584,0.473363,4814000.391885,0.025903
340.400000,8006.166418,0.089624,0.098443,0.025203,0.025839,0.466529,1.174627,3.587284,11.507128,4804533.297087,9676.561816,0.473363,4814000.394472,0.025839
340.500000,8006.164338,0.089465,0.098223,0.025144,0.025776,0.464455,1.167569,3.563234,11.428177,4804533.411572,9676.562047,0.473363,4814000.397054,0.025776
340.600000,8006.162261,0.089308,0.098005,0.025085,0.025713,0.462394,1.160560,3.539354,11.349773,4804533.525272,9676.562276,0.473363,4814000.399628,0.025713
340.700000,8006.160187,0.089151,0.097788,0.025027,0.025650,0.460348,1.153600,3.515641,11.271913,4804533.638191,9676.562503,0.473363,4814000.402197,0.025650
340.800000,8006.158115,0.088996,0.097573,0.024969,0.025588,0.458316,1.146690,3.492096,11.194592,4804533.750336,9676.562729,0.473363,4814000.404759,0.025588
340.900000,8006.156046,0.088841,0.097359,0.024912,0.025527,0.456298,1.139828,3.468716,11.117808,4804533.861712,9676.562954,0.473363,4814000.407315,0.025527
341.000000,8006.153980,0.088688,0.097147,0.024855,0.025465,0.454294,1.133014,3.445501,11.041556,4804533.972324,9676.563176,0.473363,4814000.409865,0.025465
341.100000,8006.151917,0.088536,0.096936,0.024798,0.025404,0.452303,1.126249,3.422450,10.965833,4804534.082177,9676.563398,0.473363,4814000.412409,0.025404
341.200000,8006.149856,0.088385,0.096727,0.024742,0.025344,0.450327,1.119530,3.399560,10.890635,4804534.191276,9676.563617,0.473363,4814000.414946,0.025344
341.300000,8006.147799,0.088234,0.096519,0.024686,0.025284,0.448364,1.112860,3.376833,10.815958,4804534.299628,9676.563836,0.473363,4814000.417478,0.025284
341.400000,8006.145744,0.088085,0.096312,0.024631,0.025224,0.446415,1.106236,3.354265,10.741799,4804534.407237,9676.564052,0.473363,4814000.420004,0.025224
341.500000,8006.143691,0.087937,0.096107,0.024576,0.025165,0.444480,1.099658,3.331856,10.668155,4804534.514108,9676.564268,0.473363,4814000.422524,0.025165
341.600000,8006.141641,0.087790,0.095904,0.024521,0.025106,0.442557,1.093127,3.309605,10.595021,4804534.620246,9676.564481,0.473363,4814000.425037,0.025106
341.700000,8006.139594,0.087644,0.095701,0.024467,0.025048,0.440648,1.086642,3.287510,10.522394,4804534.725657,9676.564694,0.473363,4814000.427546,0.025048
341.800000,8006.137550,0.087499,0.095501,0.024413,0.024990,0.438753,1.080203,3.265571,10.450272,4804534.830345,9676.564904,0.473363,4814000.430048,0.024990
341.900000,8006.135508,0.087355,0.095301,0.024359,0.024932,0.436870,1.073809,3.243787,10.378649,4804534.934315,9676.565114,0.473363,4814000.432544,0.024932
342.000000,8006.133469,0.087212,0.095103,0.024306,0.024875,0.435000,1.067460,3.222156,10.307524,4804535.037573,9676.565322,0.473363,4814000.435035,0.024875
342.100000,8006.131432,0.087070,0.094907,0.024253,0.024819,0.433144,1.061155,3.200677,10.236891,4804535.140124,9676.565528,0.473363,4814000.437520,0.024819
342.200000,8006.129398,0.086929,0.094711,0.024200,0.024762,0.431300,1.054895,3.179350,10.166749,4804535.241972,9676.565733,0.473363,4814000.439999,0.024762
342.300000,8006.127366,0.086789,0.094517,0.024148,0.024706,0.429469,1.048679,3.158173,10.097094,4804535.343122,9676.565937,0.473363,4814000.442473,0.024706
342.400000,8006.125337,0.086650,0.094325,0.024097,0.024651,0.427650,1.042506,3.137145,10.027921,4804535.443578,9676.566140,0.473363,4814000.444941,0.024651
342.500000,8006.123311,0.086512,0.094133,0.024045,0.024595,0.425845,1.036377,3.116265,9.959229,4804535.543347,9676.566340,0.473363,4814000.447403,0.024595
342.600000,8006.121286,0.086375,0.093944,0.023994,0.024541,0.424051,1.030291,3.095532,9.891013,4804535.642433,9676.566540,0.473363,4814000.449860,0.024541
342.700000,8006.119265,0.086239,0.093755,0.023944,0.024486,0.422270,1.024248,3.074945,9.823271,4804535.740839,9676.566738,0.473363,4814000.452312,0.024486
342.800000,8006.117246,0.086103,0.093568,0.023893,0.024432,0.420502,1.018247,3.054503,9.755999,4804535.838572,9676.566935,0.473363,4814000.454758,0.024432
342.900000,8006.115229,0.085969,0.093382,0.023843,0.024378,0.418745,1.012289,3.034205,9.689193,4804535.935636,9676.567131,0.473363,4814000.457199,0.024378
343.000000,8006.113214,0.085836,0.093197,0.023794,0.024325,0.417001,1.006372,3.014050,9.622852,4804536.032034,9676.567325,0.473363,4814000.459634,0.024325
343.100000,8006.111203,0.085703,0.093013,0.023744,0.024272,0.415269,1.000497,2.994037,9.556970,4804536.127773,9676.567518,0.473363,4814000.462065,0.024272
343.200000,8006.109193,0.085572,0.092831,0.023695,0.024219,0.413549,0.994663,2.974165,9.491546,4804536.222857,9676.567709,0.473363,4814000.464489,0.024219
343.300000,8006.107186,0.085441,0.092650,0.023647,0.024167,0.411841,0.988870,2.954433,9.426576,4804536.317289,9676.567899,0.473363,4814000.466909,0.024167
343.400000,8006.105181,0.085312,0.092471,0.023599,0.024115,0.410145,0.983118,2.934840,9.362057,4804536.411075,9676.568088,0.473363,4814000.469323,0.024115
343.500000,8006.103178,0.085183,0.092292,0.023551,0.024064,0.408460,0.977407,2.915384,9.297986,4804536.504220,9676.568276,0.473363,4814000.471733,0.024064
343.600000,8006.101178,0.085055,0.092115,0.023503,0.024013,0.406787,0.971735,2.896066,9.234360,4804536.596727,9676.568462,0.473363,4814000.474137,0.024013
343.700000,8006.099180,0.084928,0.091939,0.023456,0.023962,0.405125,0.966104,2.876884,9.171175,4804536.688600,9676.568647,0.473363,4814000.476536,0.023962
343.800000,8006.097185,0.084802,0.091764,0.023409,0.023911,0.403476,0.960512,2.857837,9.108429,4804536.779846,9676.568831,0.473363,4814000.478929,0.023911
343.900000,8006.095191,0.084676,0.091591,0.023362,0.023861,0.401837,0.954959,2.838924,9.046119,4804536.870467,9676.569013,0.473363,4814000.481318,0.023861
344.000000,8006.093200,0.084552,0.091418,0.023316,0.023811,0.400210,0.949445,2.820144,8.984241,4804536.960468,9676.569195,0.473363,4814000.483702,0.023811
344.100000,8006.091211,0.084429,0.091247,0.023270,0.023762,0.398594,0.943970,2.801496,8.922793,4804537.049853,9676.569375,0.473363,4814000.486081,0.023762
344.200000,8006.089224,0.084306,0.091077,0.023224,0.023713,0.396989,0.938534,2.782980,8.861771,4804537.138627,9676.569553,0.473363,4814000.488455,0.023713
344.300000,8006.087240,0.084184,0.090909,0.023179,0.023664,0.395396,0.933136,2.764594,8.801173,4804537.226795,9676.569731,0.473363,4814000.490824,0.023664
344.400000,8006.085258,0.084063,0.090741,0.023134,0.023616,0.393813,0.927775,2.746337,8.740997,4804537.314359,9676.569907,0.473363,4814000.493189,0.023616
344.500000,8006.083278,0.083943,0.090575,0.023089,0.023568,0.392241,0.922452,2.728209,8.681238,4804537.401324,9676.570083,0.473363,4814000.495548,0.023568
344.600000,8006.081300,0.083824,0.090409,0.023045,0.023520,0.390681,0.917167,2.710209,8.621894,4804537.487695,9676.570256,0.473363,4814000.497903,0.023520
344.700000,8006.079324,0.083705,0.090245,0.023001,0.023473,0.389131,0.911919,2.692336,8.562962,4804537.573476,9676.570429,0.473363,4814000.500252,0.023473
344.800000,8006.077350,0.083588,0.090082,0.022957,0.023426,0.387592,0.906708,2.674588,8.504439,4804537.658670,9676.570601,0.473363,4814000.502598,0.023426
344.900000,8006.075379,0.083471,0.089920,0.022913,0.023379,0.386063,0.901533,2.656965,8.446323,4804537.743283,9676.570771,0.473363,4814000.504938,0.023379
345.000000,8006.073409,0.083355,0.089760,0.022870,0.023332,0.384545,0.896395,2.639467,8.388611,4804537.827316,9676.570940,0.473363,4814000.507274,0.023332
345.100000,8006.071442,0.083240,0.089600,0.022827,0.023286,0.383037,0.891292,2.622091,8.331299,4804537.910776,9676.571109,0.473363,4814000.509605,0.023286
345.200000,8006.069476,0.083125,0.089442,0.022785,0.023241,0.381540,0.886226,2.604838,8.274386,4804537.993666,9676.571276,0.473363,4814000.511932,0.023241
345.300000,8006.067513,0.083012,0.089284,0.022742,0.023195,0.380054,0.881195,2.587707,8.217868,4804538.075989,9676.571441,0.473363,4814000.514254,0.023195
345.400000,8006.065552,0.082899,0.089128,0.022700,0.023150,0.378577,0.876199,2.570696,8.161742,4804538.157750,9676.571606,0.473363,4814000.516571,0.023150
345.500000,8006.063593,0.082787,0.088973,0.022659,0.023105,0.377111,0.871239,2.553804,8.106007,4804538.238953,9676.571770,0.473363,4814000.518884,0.023105
345.600000,8006.061636,0.082676,0.088818,0.022617,0.023061,0.375655,0.866313,2.537032,8.050659,4804538.319601,9676.571932,0.473363,4814000.521193,0.023061
345.700000,8006.059680,0.082565,0.088665,0.022576,0.023016,0.374209,0.861422,2.520378,7.995695,4804538.399699,9676.572093,0.473363,4814000.523497,0.023016
345.800000,8006.057727,0.082455,0.088513,0.022535,0.022973,0.372773,0.856565,2.503841,7.941113,4804538.479250,9676.572254,0.473363,4814000.525796,0.022973
345.900000,8006.055776,0.082346,0.088362,0.022495,0.022929,0.371347,0.851743,2.487420,7.886911,4804538.558258,9676.572413,0.473363,4814000.528092,0.022929
346.000000,8006.053827,0.082238,0.088212,0.022454,0.022886,0.369931,0.846954,2.471116,7.833085,4804538.636726,9676.572571,0.473363,4814000.530383,0.022886
346.100000,8006.051879,0.082131,0.088063,0.022414,0.022843,0.368525,0.842199,2.454925,7.779633,4804538.714659,9676.572728,0.473363,4814000.532669,0.022843
346.200000,8006.049934,0.082024,0.087916,0.022375,0.022800,0.367128,0.837477,2.438849,7.726553,4804538.792060,9676.572884,0.473363,4814000.534952,0.022800
346.300000,8006.047991,0.081918,0.087769,0.022335,0.022758,0.365741,0.832789,2.422886,7.673841,4804538.868934,9676.573038,0.473363,4814000.537230,0.022758
346.400000,8006.046049,0.081813,0.087623,0.022296,0.022715,0.364364,0.828133,2.407036,7.621496,4804538.945282,9676.573192,0.473363,4814000.539504,0.022715
346.500000,8006.044109,0.081709,0.087478,0.022257,0.022674,0.362996,0.823510,2.391297,7.569515,4804539.021110,9676.573345,0.473363,4814000.541773,0.022674
346.600000,8006.042172,0.081605,0.087334,0.022218,0.022632,0.361638,0.818919,2.375669,7.517895,4804539.096421,9676.573497,0.473363,4814000.544039,0.022632
346.700000,8006.040236,0.081502,0.087192,0.022180,0.022591,0.360289,0.814361,2.360151,7.466634,4804539.171219,9676.573647,0.473363,4814000.546300,0.022591
346.800000,8006.038302,0.081399,0.087050,0.022142,0.022550,0.358949,0.809835,2.344742,7.415729,4804539.245506,9676.573797,0.473363,4814000.548557,0.022550
346.900000,8006.036369,0.081298,0.086909,0.022104,0.022509,0.357619,0.805340,2.329441,7.365178,4804539.319287,9676.573945,0.473363,4814000.550810,0.022509
347.000000,8006.034439,0.081197,0.086769,0.022067,0.022469,0.356298,0.800877,2.314249,7.314978,4804539.392565,9676.574093,0.473363,4814000.553060,0.022469
347.100000,8006.032510,0.081097,0.086630,0.022029,0.022429,0.354986,0.796445,2.299163,7.265128,4804539.465344,9676.574240,0.473363,4814000.555305,0.022429
347.200000,8006.030583,0.080997,0.086492,0.021992,0.022389,0.353683,0.792044,2.284184,7.215623,4804539.537626,9676.574385,0.473363,4814000.557546,0.022389
347.300000,8006.028658,0.080899,0.086355,0.021955,0.022349,0.352389,0.787675,2.269310,7.166464,4804539.609416,9676.574530,0.473363,4814000.559783,0.022349
347.400000,8006.026735,0.080800,0.086219,0.021919,0.022310,0.351104,0.783336,2.254540,7.117645,4804539.680717,9676.574673,0.473363,4814000.562016,0.022310
347.500000,8006.024814,0.080703,0.086084,0.021883,0.022271,0.349828,0.779027,2.239875,7.069167,4804539.751533,9676.574816,0.473363,4814000.564245,0.022271
347.600000,8006.022894,0.080606,0.085950,0.021847,0.022232,0.348561,0.774749,2.225313,7.021025,4804539.821866,9676.574958,0.473363,4814000.566471,0.022232
347.700000,8006.020976,0.080510,0.085817,0.021811,0.022194,0.347302,0.770500,2.210853,6.973218,4804539.891720,9676.575098,0.473363,4814000.568692,0.022194
347.800000,8006.019060,0.080415,0.085685,0.021775,0.022156,0.346053,0.766282,2.196495,6.925744,4804539.961099,9676.575238,0.473363,4814000.570910,0.022156
347.900000,8006.017145,0.080320,0.085553,0.021740,0.022118,0.344812,0.762093,2.182238,6.878599,4804540.030005,9676.575377,0.473363,4814000.573124,0.022118
348.000000,8006.015232,0.080226,0.085423,0.021705,0.022080,0.343579,0.757933,2.168082,6.831783,4804540.098442,9676.575515,0.473363,4814000.575334,0.022080
348.100000,8006.013321,0.080133,0.085294,0.021670,0.022043,0.342355,0.753802,2.154025,6.785292,4804540.166413,9676.575652,0.473363,4814000.577540,0.022043
348.200000,8006.011412,0.080040,0.085165,0.021636,0.022006,0.341140,0.749701,2.140067,6.739125,4804540.233922,9676.575788,0.473363,4814000.579743,0.022006
348.300000,8006.009504,0.079948,0.085037,0.021601,0.021969,0.339933,0.745628,2.126208,6.693278,4804540.300972,9676.575923,0.473363,4814000.581942,0.021969
348.400000,8006.007598,0.079856,0.084910,0.021567,0.021932,0.338734,0.741584,2.112446,6.647751,4804540.367566,9676.576057,0.473363,4814000.584137,0.021932
348.500000,8006.005693,0.079765,0.084784,0.021533,0.021896,0.337543,0.737568,2.098781,6.602540,4804540.433706,9676.576190,0.473363,4814000.586328,0.021896
348.600000,8006.003790,0.079675,0.084659,0.021500,0.021860,0.336361,0.733581,2.085212,6.557643,4804540.499397,9676.576322,0.473363,4814000.588516,0.021860
348.700000,8006.001889,0.079585,0.084535,0.021466,0.021824,0.335187,0.729621,2.071738,6.513059,4804540.564641,9676.576454,0.473363,4814000.590701,0.021824
348.800000,8005.999989,0.079497,0.084412,0.021433,0.021788,0.334021,0.725689,2.058360,6.468785,4804540.629442,9676.576584,0.473363,4814000.592881,0.021788
348.900000,8005.998091,0.079408,0.084289,0.021400,0.021753,0.332864,0.721785,2.045075,6.424819,4804540.693802,9676.576714,0.473363,4814000.595059,0.021753
349.000000,8005.996195,0.079320,0.084168,0.021368,0.021718,0.331714,0.717908,2.031884,6.381159,4804540.757725,9676.576842,0.473363,4814000.597232,0.021718
349.100000,8005.994300,0.079233,0.084047,0.021335,0.021683,0.330572,0.714058,2.018786,6.337803,4804540.821213,9676.576970,0.473363,4814000.599403,0.021683
349.200000,8005.992406,0.079147,0.083927,0.021303,0.021648,0.329438,0.710236,2.005780,6.294748,4804540.884270,9676.577097,0.473363,4814000.601569,0.021648
349.300000,8005.990515,0.079061,0.083808,0.021271,0.021614,0.328312,0.706440,1.992866,6.251993,4804540.946899,9676.577223,0.473363,4814000.603732,0.021614
349.400000,8005.988624,0.078976,0.083689,0.021239,0.021579,0.327194,0.702670,1.980042,6.209535,4804541.009102,9676.577349,0.473363,4814000.605892,0.021579
349.500000,8005.986736,0.078891,0.083572,0.021207,0.021545,0.326083,0.698927,1.967309,6.167372,4804541.070883,9676.577473,0.473363,4814000.608049,0.021545
349.600000,8005.984848,0.078807,0.083455,0.021176,0.021512,0.324980,0.695211,1.954666,6.125504,4804541.132244,9676.577597,0.473363,4814000.610202,0.021512
349.700000,8005.982963,0.078723,0.083339,0.021145,0.021478,0.323885,0.691520,1.942111,6.083926,4804541.193189,9676.577720,0.473363,4814000.612351,0.021478
349.800000,8005.981079,0.078640,0.083224,0.021114,0.021445,0.322798,0.687855,1.929645,6.042638,4804541.253721,9676.577841,0.473363,4814000.614498,0.021445
349.900000,8005.979196,0.078558,0.083110,0.021083,0.021412,0.321718,0.684216,1.917266,6.001637,4804541.313841,9676.577963,0.473363,4814000.616641,0.021412
350.000000,8005.977315,0.078476,0.082997,0.021053,0.021379,0.320645,0.680603,1.904975,5.960921,4804541.373554,9676.578083,0.473363,4814000.618780,0.021379
350.100000,8005.975435,0.078395,0.082884,0.021023,0.021347,0.319580,0.677015,1.892770,5.920489,4804541.432861,9676.578202,0.473363,4814000.620917,0.021347
350.200000,8005.973557,0.078314,0.082772,0.020993,0.021314,0.318522,0.673452,1.880651,5.880338,4804541.491767,9676.578321,0.473363,4814000.623050,0.021314
350.300000,8005.971680,0.078234,0.082661,0.020963,0.021282,0.317472,0.669913,1.868617,5.840466,4804541.550273,9676.578439,0.473363,4814000.625180,0.021282
350.400000,8005.969804,0.078154,0.082551,0.020933,0.021251,0.316428,0.666400,1.856668,5.800873,4804541.608382,9676.578556,0.473363,4814000.627307,0.021251
350.500000,8005.967930,0.078075,0.082441,0.020904,0.021219,0.315392,0.662911,1.844803,5.761554,4804541.666097,9676.578672,0.473363,4814000.629431,0.021219
350.600000,8005.966058,0.077997,0.082332,0.020874,0.021187,0.314363,0.659447,1.833022,5.722510,4804541.723421,9676.578787,0.473363,4814000.631551,0.021187
350.700000,8005.964187,0.077919,0.082224,0.020845,0.021156,0.313342,0.656007,1.821323,5.683737,4804541.780357,9676.578902,0.473363,4814000.633668,0.021156
350.800000,8005.962317,0.077842,0.082117,0.020816,0.021125,0.312327,0.652591,1.809707,5.645234,4804541.836907,9676.579016,0.473363,4814000.635783,0.021125
350.900000,8005.960449,0.077765,0.082010,0.020788,0.021094,0.311320,0.649200,1.798173,5.606999,4804541.893074,9676.579129,0.473363,4814000.637894,0.021094
351.000000,8005.958582,0.077689,0.081905,0.020759,0.021064,0.310319,0.645831,1.786719,5.569030,4804541.948861,9676.579241,0.473363,4814000.640002,0.021064
351.100000,8005.956716,0.077613,0.081800,0.020731,0.021034,0.309325,0.642487,1.775347,5.531325,4804542.004269,9676.579353,0.473363,4814000.642107,0.021034
351.200000,8005.954852,0.077538,0.081695,0.020703,0.021003,0.308338,0.639166,1.764054,5.493883,4804542.059303,9676.579464,0.473363,4814000.644209,0.021003
351.300000,8005.952989,0.077463,0.081592,0.020675,0.020973,0.307358,0.635868,1.752841,5.456702,4804542.113964,9676.579574,0.473363,4814000.646308,0.020973
351.400000,8005.951127,0.077389,0.081489,0.020648,0.020944,0.306385,0.632593,1.741706,5.419780,4804542.168256,9676.579683,0.473363,4814000.648404,0.020944
351.500000,8005.949267,0.077315,0.081387,0.020620,0.020914,0.305419,0.629341,1.730650,5.383114,4804542.222180,9676.579792,0.473363,4814000.650497,0.020914
351.600000,8005.947408,0.077242,0.081285,0.020593,0.020885,0.304459,0.626112,1.719672,5.346704,4804542.275739,9676.579900,0.473363,4814000.652587,0.020885
351.700000,8005.945551,0.077169,0.081184,0.020566,0.020856,0.303506,0.622906,1.708771,5.310548,4804542.328936,9676.580007,0.473363,4814000.654674,0.020856
351.800000,8005.943694,0.077097,0.081084,0.020539,0.020827,0.302559,0.619722,1.697947,5.274643,4804542.381773,9676.580113,0.473363,4814000.656758,0.020827
351.900000,8005.941839,0.077026,0.080985,0.020512,0.020798,0.301619,0.616561,1.687199,5.238988,4804542.434253,9676.580219,0.473363,4814000.658840,0.020798
352.000000,8005.939986,0.076954,0.080886,0.020486,0.020770,0.300686,0.613421,1.676527,5.203582,4804542.486379,9676.580324,0.473363,4814000.660918,0.020770
352.100000,8005.938133,0.076884,0.080788,0.020459,0.020741,0.299759,0.610304,1.665929,5.168422,4804542.538152,9676.580428,0.473363,4814000.662994,0.020741
352.200000,8005.936282,0.076814,0.080691,0.020433,0.020713,0.298838,0.607208,1.655407,5.133507,4804542.589575,9676.580532,0.473363,4814000.665067,0.020713
352.300000,8005.934432,0.076744,0.080594,0.020407,0.020685,0.297924,0.604134,1.644958,5.098835,4804542.640651,9676.580635,0.473363,4814000.667137,0.020685
352.400000,8005.932583,0.076675,0.080498,0.020381,0.020658,0.297016,0.601082,1.634583,5.064405,4804542.691382,9676.580737,0.473363,4814000.669204,0.020658
352.500000,8005.930736,0.076606,0.080403,0.020356,0.020630,0.296115,0.598051,1.624280,5.030214,4804542.741771,9676.580838,0.473363,4814000.671269,0.020630
352.600000,8005.928890,0.076538,0.080308,0.020330,0.020603,0.295219,0.595041,1.614051,4.996262,4804542.791819,9676.580939,0.473363,4814000.673331,0.020603
352.700000,8005.927045,0.076470,0.080214,0.020305,0.020576,0.294330,0.592052,1.603893,4.962546,4804542.841530,9676.581039,0.473363,4814000.675390,0.020576
352.800000,8005.925201,0.076403,0.080121,0.020280,0.020549,0.293447,0.589084,1.593806,4.929065,4804542.890905,9676.581139,0.473363,4814000.677446,0.020549
352.900000,8005.923359,0.076336,0.080028,0.020255,0.020522,0.292571,0.586137,1.583791,4.895817,4804542.939947,9676.581238,0.473363,4814000.679500,0.020522
353.000000,8005.921517,0.076270,0.079936,0.020230,0.020495,0.291700,0.583211,1.573846,4.862800,4804542.988658,9676.581336,0.473363,4814000.681551,0.020495
353.100000,8005.919677,0.076204,0.079845,0.020206,0.020469,0.290835,0.580305,1.563971,4.830014,4804543.037041,9676.581433,0.473363,4814000.683599,0.020469
353.200000,8005.917838,0.076139,0.079754,0.020182,0.020443,0.289976,0.577419,1.554166,4.797456,4804543.085098,9676.581530,0.473363,4814000.685645,0.020443
353.300000,8005.916000,0.076074,0.079664,0.020157,0.020417,0.289123,0.574554,1.544429,4.765125,4804543.132830,9676.581626,0.473363,4814000.687688,0.020417
353.400000,8005.914164,0.076009,0.079575,0.020133,0.020391,0.288276,0.571709,1.534761,4.733019,4804543.180241,9676.581722,0.473363,4814000.689728,0.020391
353.500000,8005.912328,0.075945,0.079486,0.020109,0.020365,0.287435,0.568883,1.525161,4.701137,4804543.227333,9676.581816,0.473363,4814000.691766,0.020365
353.600000,8005.910494,0.075881,0.079398,0.020086,0.020340,0.286600,0.566078,1.515629,4.669477,4804543.274108,9676.581911,0.473363,4814000.693802,0.020340
353.700000,8005.908661,0.075818,0.079310,0.020062,0.020314,0.285771,0.563292,1.506163,4.638038,4804543.320567,9676.582004,0.473363,4814000.695834,0.020314
353.800000,8005.906829,0.075756,0.079223,0.020039,0.020289,0.284947,0.560525,1.496764,4.606817,4804543.366714,9676.582097,0.473363,4814000.697865,0.020289
353.900000,8005.904998,0.075693,0.079137,0.020016,0.020264,0.284129,0.557778,1.487432,4.575814,4804543.412550,9676.582189,0.473363,4814000.699893,0.020264
354.000000,8005.903168,0.075631,0.079051,0.019992,0.020239,0.283317,0.555050,1.478165,4.545027,4804543.458078,9676.582281,0.473363,4814000.701918,0.020239
354.100000,8005.901340,0.075570,0.078966,0.019970,0.020215,0.282510,0.552341,1.468963,4.514455,4804543.503299,9676.582372,0.473363,4814000.703941,0.020215
354.200000,8005.899512,0.075509,0.078881,0.019947,0.020190,0.281709,0.549652,1.459826,4.484096,4804543.548216,9676.582463,0.473363,4814000.705961,0.020190
354.300000,8005.897685,0.075448,0.078797,0.019924,0.020166,0.280913,0.546981,1.450753,4.453948,4804543.592832,9676.582553,0.473363,4814000.707979,0.020166
354.400000,8005.895860,0.075388,0.078713,0.019902,0.020142,0.280123,0.544328,1.441744,4.424010,4804543.637147,9676.582642,0.473363,4814000.709994,0.020142
354.500000,8005.894036,0.075329,0.078631,0.019880,0.020118,0.279339,0.541695,1.432798,4.394281,4804543.681165,9676.582730,0.473363,4814000.712008,0.020118
354.600000,8005.892213,0.075269,0.078548,0.019857,0.020094,0.278560,0.539079,1.423915,4.364759,4804543.724886,9676.582818,0.473363,4814000.714018,0.020094
354.700000,8005.890390,0.075210,0.078467,0.019835,0.020071,0.277786,0.536482,1.415095,4.335443,4804543.768314,9676.582906,0.473363,4814000.716027,0.020071
354.800000,8005.888569,0.075152,0.078385,0.019814,0.020047,0.277017,0.533904,1.406337,4.306332,4804543.811451,9676.582993,0.473363,4814000.718033,0.020047
354.900000,8005.886749,0.075094,0.078305,0.019792,0.020024,0.276254,0.531343,1.397640,4.277423,4804543.854298,9676.583079,0.473363,4814000.720036,0.020024
355.000000,8005.884930,0.075036,0.078225,0.019770,0.020001,0.275497,0.528800,1.389004,4.248715,4804543.896857,9676.583165,0.473363,4814000.722038,0.020001
355.100000,8005.883112,0.074979,0.078145,0.019749,0.019978,0.274744,0.526275,1.380430,4.220208,4804543.939130,9676.583250,0.473363,4814000.724037,0.019978
355.200000,8005.881295,0.074922,0.078066,0.019728,0.019955,0.273997,0.523768,1.371915,4.191899,4804543.981120,9676.583335,0.473363,4814000.726034,0.019955
355.300000,8005.879479,0.074866,0.077988,0.019707,0.019932,0.273255,0.521278,1.363460,4.163788,4804544.022829,9676.583419,0.473363,4814000.728028,0.019932
355.400000,8005.877664,0.074809,0.077910,0.019686,0.019910,0.272518,0.518805,1.355065,4.135873,4804544.064257,9676.583502,0.473363,4814000.730020,0.019910
355.500000,8005.875850,0.074754,0.077833,0.019665,0.019888,0.271786,0.516350,1.346729,4.108152,4804544.105408,9676.583585,0.473363,4814000.732010,0.019888
355.600000,8005.874037,0.074699,0.077756,0.019645,0.019865,0.271059,0.513912,1.338452,4.080625,4804544.146283,9676.583667,0.473363,4814000.733998,0.019865
355.700000,8005.872226,0.074644,0.077680,0.019624,0.019843,0.270337,0.511491,1.330232,4.053289,4804544.186885,9676.583749,0.473363,4814000.735984,0.019843
355.800000,8005.870415,0.074589,0.077604,0.019604,0.019822,0.269620,0.509087,1.322071,4.026144,4804544.227214,9676.583830,0.473363,4814000.737967,0.019822
355.900000,8005.868605,0.074535,0.077529,0.019583,0.019800,0.268908,0.506700,1.313967,3.999188,4804544.267273,9676.583911,0.473363,4814000.739948,0.019800
356.000000,8005.866796,0.074481,0.077455,0.019563,0.019778,0.268202,0.504330,1.305920,3.972420,4804544.307064,9676.583991,0.473363,4814000.741927,0.019778
