Time,c2_system.cases,c2_system.C_dot,c2_system.Level,c2_system.total,c2_system.D
297.500000,5.058446,0.284549,1.000000,1763.537667,26.270873
297.600000,5.042988,0.283680,1.000000,1763.566083,26.271452
297.700000,5.027578,0.282814,1.000000,1763.594412,26.272029
297.800000,5.012215,0.281951,1.000000,1763.622655,26.272604
297.900000,4.996899,0.281090,1.000000,1763.650811,26.273177
298.000000,4.981631,0.280231,1.000000,1763.678881,26.273749
298.100000,4.966409,0.279375,1.000000,1763.706866,26.274319
298.200000,4.951233,0.278522,1.000000,1763.734765,26.274887
298.300000,4.936104,0.277672,1.000000,1763.762579,26.275454
298.400000,4.921022,0.276823,1.000000,1763.790308,26.276018
298.500000,4.905986,0.275978,1.000000,1763.817952,26.276581
298.600000,4.890995,0.275135,1.000000,1763.845512,26.277142
298.700000,4.876051,0.274295,1.000000,1763.872988,26.277702
298.800000,4.861153,0.273457,1.000000,1763.900379,26.278260
298.900000,4.846300,0.272622,1.000000,1763.927687,26.278816
299.000000,4.831493,0.271789,1.000000,1763.954912,26.279370
299.100000,4.816732,0.270959,1.000000,1763.982054,26.279923
299.200000,4.802015,0.270131,1.000000,1764.009112,26.280474
299.300000,4.787344,0.269306,1.000000,1764.036088,26.281023
299.400000,4.772718,0.268483,1.000000,1764.062982,26.281571
299.500000,4.758136,0.267663,1.000000,1764.089793,26.282117
299.600000,4.743599,0.266845,1.000000,1764.116522,26.282661
299.700000,4.729107,0.266030,1.000000,1764.143170,26.283204
299.800000,4.714659,0.265217,1.000000,1764.169737,26.283745
299.900000,4.700256,0.264407,1.000000,1764.196222,26.284284
300.000000,4.685897,0.263599,1.000000,1764.222626,26.284822
300.100000,4.671581,0.262794,1.000000,1764.248950,26.285358
300.200000,4.657310,0.261991,1.000000,1764.275193,26.285892
300.300000,4.643082,0.261191,1.000000,1764.301356,26.286425
300.400000,4.628898,0.260393,1.000000,1764.327440,26.286956
300.500000,4.614757,0.259597,1.000000,1764.353443,26.287486
300.600000,4.600660,0.258804,1.000000,1764.379367,26.288014
300.700000,4.586605,0.258014,1.000000,1764.405212,26.288540
300.800000,4.572594,0.257225,1.000000,1764.430978,26.289065
300.900000,4.558626,0.256439,1.000000,1764.456665,26.289588
301.000000,4.544701,0.255656,1.000000,1764.482274,26.290109
301.100000,4.530818,0.254875,1.000000,1764.507804,26.290629
301.200000,4.516977,0.254096,1.000000,1764.533256,26.291147
301.300000,4.503179,0.253320,1.000000,1764.558631,26.291664
301.400000,4.489424,0.252546,1.000000,1764.583928,26.292179
301.500000,4.475710,0.251774,1.000000,1764.609148,26.292693
301.600000,4.462038,0.251005,1.000000,1764.634291,26.293205
301.700000,4.448408,0.250238,1.000000,1764.659357,26.293715
301.800000,4.434820,0.249473,1.000000,1764.684346,26.294224
301.900000,4.421273,0.248711,1.000000,1764.709259,26.294731
302.000000,4.407768,0.247951,1.000000,1764.734096,26.295237
302.100000,4.394304,0.247194,1.000000,1764.758857,26.295741
302.200000,4.380882,0.246438,1.000000,1764.783542,26.296244
302.300000,4.367500,0.245685,1.000000,1764.808152,26.296745
302.400000,4.354159,0.244935,1.000000,1764.832687,26.297245
302.500000,4.340859,0.244186,1.000000,1764.857147,26.297743
302.600000,4.327600,0.243440,1.000000,1764.881532,26.298239
302.700000,4.314381,0.242696,1.000000,1764.905842,26.298734
302.800000,4.301203,0.241955,1.000000,1764.930078,26.299228
302.900000,4.288065,0.241216,1.000000,1764.954241,26.299720
303.000000,4.274967,0.240479,1.000000,1764.978329,26.300210
303.100000,4.261909,0.239744,1.000000,1765.002344,26.300699
303.200000,4.248891,0.239011,1.000000,1765.026285,26.301187
303.300000,4.235913,0.238281,1.000000,1765.050154,26.301673
303.400000,4.222974,0.237553,1.000000,1765.073949,26.302158
303.500000,4.210075,0.236827,1.000000,1765.097671,26.302641
303.600000,4.197215,0.236104,1.000000,1765.121322,26.303122
303.700000,4.184395,0.235382,1.000000,1765.144899,26.303602
303.800000,4.171613,0.234663,1.000000,1765.168405,26.304081
303.900000,4.158871,0.233946,1.000000,1765.191839,26.304558
304.000000,4.146168,0.233231,1.000000,1765.215202,26.305034
304.100000,4.133503,0.232519,1.000000,1765.238493,26.305508
304.200000,4.120877,0.231809,1.000000,1765.261713,26.305981
304.300000,4.108290,0.231100,1.000000,1765.284862,26.306452
304.400000,4.095741,0.230394,1.000000,1765.307940,26.306922
304.500000,4.083231,0.229690,1.000000,1765.330948,26.307391
304.600000,4.070758,0.228989,1.000000,1765.353885,26.307858
304.700000,4.058324,0.228289,1.000000,1765.376753,26.308324
304.800000,4.045928,0.227592,1.000000,1765.399550,26.308788
304.900000,4.033569,0.226896,1.000000,1765.422278,26.309251
305.000000,4.021248,0.226203,1.000000,1765.444936,26.309712
305.100000,4.008965,0.225512,1.000000,1765.467525,26.310172
305.200000,3.996719,0.224823,1.000000,1765.490046,26.310631
305.300000,3.984511,0.224136,1.000000,1765.512497,26.311088
305.400000,3.972340,0.223452,1.000000,1765.534880,26.311543
305.500000,3.960206,0.222769,1.000000,1765.557194,26.311998
305.600000,3.948109,0.222088,1.000000,1765.579441,26.312451
305.700000,3.936049,0.221410,1.000000,1765.601619,26.312902
305.800000,3.924026,0.220733,1.000000,1765.623729,26.313353
305.900000,3.912040,0.220059,1.000000,1765.645772,26.313802
306.000000,3.900090,0.219387,1.000000,1765.667748,26.314249
306.100000,3.888177,0.218717,1.000000,1765.689656,26.314695
306.200000,3.876299,0.218049,1.000000,1765.711498,26.315140
306.300000,3.864459,0.217382,1.000000,1765.733273,26.315583
306.400000,3.852654,0.216718,1.000000,1765.754981,26.316025
306.500000,3.840885,0.216056,1.000000,1765.776623,26.316466
306.600000,3.829153,0.215396,1.000000,1765.798199,26.316905
306.700000,3.817456,0.214738,1.000000,1765.819709,26.317343
306.800000,3.805795,0.214082,1.000000,1765.841154,26.317780
306.900000,3.794169,0.213428,1.000000,1765.862532,26.318216
307.000000,3.782579,0.212776,1.000000,1765.883846,26.318650
307.100000,3.771024,0.212126,1.000000,1765.905094,26.319082
307.200000,3.759505,0.211478,1.000000,1765.926278,26.319514
307.300000,3.748021,0.210832,1.000000,1765.947396,26.319944
307.400000,3.736571,0.210188,1.000000,1765.968451,26.320372
307.500000,3.725157,0.209546,1.000000,1765.989441,26.320800
307.600000,3.713778,0.208906,1.000000,1766.010366,26.321226
307.700000,3.702433,0.208268,1.000000,1766.031228,26.321651
307.800000,3.691123,0.207632,1.000000,1766.052026,26.322074
307.900000,3.679847,0.206998,1.000000,1766.072761,26.322496
308.000000,3.668606,0.206365,1.000000,1766.093432,26.322917
308.100000,3.657400,0.205735,1.000000,1766.114041,26.323337
308.200000,3.646227,0.205106,1.000000,1766.134586,26.323755
308.300000,3.635089,0.204480,1.000000,1766.155068,26.324173
308.400000,3.623984,0.203855,1.000000,1766.175488,26.324588
308.500000,3.612913,0.203233,1.000000,1766.195846,26.325003
308.600000,3.601877,0.202612,1.000000,1766.216141,26.325416
308.700000,3.590874,0.201993,1.000000,1766.236374,26.325828
308.800000,3.579904,0.201376,1.000000,1766.256546,26.326239
308.900000,3.568968,0.200761,1.000000,1766.276656,26.326648
309.000000,3.558066,0.200147,1.000000,1766.296704,26.327057
309.100000,3.547196,0.199536,1.000000,1766.316691,26.327464
309.200000,3.536360,0.198927,1.000000,1766.336617,26.327869
309.300000,3.525557,0.198319,1.000000,1766.356483,26.328274
309.400000,3.514787,0.197713,1.000000,1766.376287,26.328677
309.500000,3.504050,0.197109,1.000000,1766.396031,26.329079
309.600000,3.493346,0.196507,1.000000,1766.415715,26.329480
309.700000,3.482674,0.195907,1.000000,1766.435339,26.329880
309.800000,3.472035,0.195308,1.000000,1766.454903,26.330278
309.900000,3.461429,0.194712,1.000000,1766.474407,26.330675
310.000000,3.450855,0.194117,1.000000,1766.493851,26.331071
310.100000,3.440313,0.193524,1.000000,1766.513236,26.331466
310.200000,3.429803,0.192933,1.000000,1766.532562,26.331860
310.300000,3.419326,0.192344,1.000000,1766.551829,26.332252
310.400000,3.408880,0.191756,1.000000,1766.571036,26.332643
310.500000,3.398467,0.191170,1.000000,1766.590186,26.333033
310.600000,3.388085,0.190586,1.000000,1766.609276,26.333422
310.700000,3.377735,0.190004,1.000000,1766.628309,26.333809
310.800000,3.367416,0.189424,1.000000,1766.647283,26.334196
310.900000,3.357129,0.188845,1.000000,1766.666199,26.334581
311.000000,3.346874,0.188268,1.000000,1766.685058,26.334965
311.100000,3.336649,0.187693,1.000000,1766.703859,26.335348
311.200000,3.326456,0.187120,1.000000,1766.722602,26.335730
311.300000,3.316295,0.186548,1.000000,1766.741289,26.336110
311.400000,3.306164,0.185978,1.000000,1766.759918,26.336489
311.500000,3.296064,0.185410,1.000000,1766.778490,26.336868
311.600000,3.285995,0.184844,1.000000,1766.797006,26.337245
311.700000,3.275957,0.184279,1.000000,1766.815465,26.337620
311.800000,3.265949,0.183716,1.000000,1766.833867,26.337995
311.900000,3.255972,0.183155,1.000000,1766.852213,26.338369
312.000000,3.246026,0.182596,1.000000,1766.870504,26.338741
312.100000,3.236110,0.182038,1.000000,1766.888738,26.339113
312.200000,3.226224,0.181482,1.000000,1766.906917,26.339483
312.300000,3.216368,0.180927,1.000000,1766.925040,26.339852
312.400000,3.206543,0.180375,1.000000,1766.943108,26.340220
312.500000,3.196747,0.179824,1.000000,1766.961121,26.340587
312.600000,3.186982,0.179274,1.000000,1766.979078,26.340952
312.700000,3.177246,0.178727,1.000000,1766.996981,26.341317
312.800000,3.167540,0.178181,1.000000,1767.014829,26.341680
312.900000,3.157864,0.177636,1.000000,1767.032623,26.342043
313.000000,3.148217,0.177094,1.000000,1767.050362,26.342404
313.100000,3.138600,0.176553,1.000000,1767.068047,26.342764
313.200000,3.129012,0.176014,1.000000,1767.085678,26.343123
313.300000,3.119453,0.175476,1.000000,1767.103255,26.343481
313.400000,3.109924,0.174940,1.000000,1767.120779,26.343838
313.500000,3.100424,0.174405,1.000000,1767.138249,26.344194
313.600000,3.090952,0.173873,1.000000,1767.155665,26.344548
313.700000,3.081510,0.173341,1.000000,1767.173028,26.344902
313.800000,3.072097,0.172812,1.000000,1767.190339,26.345254
313.900000,3.062712,0.172284,1.000000,1767.207596,26.345606
314.000000,3.053356,0.171758,1.000000,1767.224801,26.345956
314.100000,3.044029,0.171233,1.000000,1767.241953,26.346305
314.200000,3.034730,0.170710,1.000000,1767.259053,26.346653
314.300000,3.025459,0.170189,1.000000,1767.276100,26.347001
314.400000,3.016217,0.169669,1.000000,1767.293096,26.347347
314.500000,3.007003,0.169150,1.000000,1767.310039,26.347692
314.600000,2.997817,0.168634,1.000000,1767.326931,26.348036
314.700000,2.988659,0.168118,1.000000,1767.343771,26.348379
314.800000,2.979530,0.167605,1.000000,1767.360560,26.348721
314.900000,2.970428,0.167093,1.000000,1767.377297,26.349061
315.000000,2.961354,0.166582,1.000000,1767.393984,26.349401
315.100000,2.952307,0.166074,1.000000,1767.410619,26.349740
315.200000,2.943289,0.165566,1.000000,1767.427204,26.350078
315.300000,2.934298,0.165060,1.000000,1767.443737,26.350414
315.400000,2.925334,0.164556,1.000000,1767.460221,26.350750
315.500000,2.916398,0.164054,1.000000,1767.476654,26.351085
315.600000,2.907489,0.163552,1.000000,1767.493036,26.351418
315.700000,2.898607,0.163053,1.000000,1767.509369,26.351751
315.800000,2.889752,0.162555,1.000000,1767.525652,26.352082
315.900000,2.880925,0.162058,1.000000,1767.541885,26.352413
316.000000,2.872124,0.161563,1.000000,1767.558069,26.352742
316.100000,2.863350,0.161070,1.000000,1767.574203,26.353071
316.200000,2.854603,0.160577,1.000000,1767.590288,26.353399
316.300000,2.845883,0.160087,1.000000,1767.606323,26.353725
316.400000,2.837190,0.159598,1.000000,1767.622310,26.354051
316.500000,2.828523,0.159110,1.000000,1767.638248,26.354375
316.600000,2.819882,0.158624,1.000000,1767.654137,26.354699
316.700000,2.811268,0.158140,1.000000,1767.669978,26.355021
316.800000,2.802680,0.157657,1.000000,1767.685770,26.355343
316.900000,2.794119,0.157175,1.000000,1767.701514,26.355663
317.000000,2.785583,0.156695,1.000000,1767.717210,26.355983
317.100000,2.777074,0.156216,1.000000,1767.732858,26.356302
317.200000,2.768590,0.155739,1.000000,1767.748458,26.356619
317.300000,2.760133,0.155263,1.000000,1767.764010,26.356936
317.400000,2.751701,0.154789,1.000000,1767.779515,26.357252
317.500000,2.743296,0.154316,1.000000,1767.794973,26.357567
317.600000,2.734915,0.153845,1.000000,1767.810383,26.357880
317.700000,2.726561,0.153375,1.000000,1767.825746,26.358193
317.800000,2.718232,0.152906,1.000000,1767.841063,26.358505
317.900000,2.709928,0.152439,1.000000,1767.856332,26.358816
318.000000,2.701650,0.151973,1.000000,1767.871555,26.359126
318.100000,2.693397,0.151509,1.000000,1767.886732,26.359435
318.200000,2.685169,0.151046,1.000000,1767.901862,26.359743
318.300000,2.676967,0.150585,1.000000,1767.916946,26.360050
318.400000,2.668789,0.150125,1.000000,1767.931983,26.360357
318.500000,2.660637,0.149666,1.000000,1767.946975,26.360662
318.600000,2.652509,0.149209,1.000000,1767.961921,26.360966
318.700000,2.644406,0.148753,1.000000,1767.976822,26.361270
318.800000,2.636328,0.148299,1.000000,1767.991677,26.361572
318.900000,2.628275,0.147846,1.000000,1768.006486,26.361874
319.000000,2.620246,0.147394,1.000000,1768.021250,26.362174
319.100000,2.612242,0.146944,1.000000,1768.035969,26.362474
319.200000,2.604262,0.146495,1.000000,1768.050644,26.362773
319.300000,2.596306,0.146048,1.000000,1768.065273,26.363071
319.400000,2.588375,0.145601,1.000000,1768.079858,26.363368
319.500000,2.580468,0.145157,1.000000,1768.094398,26.363664
319.600000,2.572585,0.144713,1.000000,1768.108893,26.363959
319.700000,2.564727,0.144271,1.000000,1768.123345,26.364253
319.800000,2.556892,0.143830,1.000000,1768.137752,26.364547
319.900000,2.549081,0.143391,1.000000,1768.152115,26.364839
320.000000,2.541294,0.142953,1.000000,1768.166435,26.365131
320.100000,2.533531,0.142516,1.000000,1768.180710,26.365422
320.200000,2.525792,0.142081,1.000000,1768.194942,26.365711
320.300000,2.518076,0.141647,1.000000,1768.209131,26.366000
320.400000,2.510384,0.141214,1.000000,1768.223276,26.366288
320.500000,2.502715,0.140783,1.000000,1768.237378,26.366576
320.600000,2.495070,0.140353,1.000000,1768.251437,26.366862
320.700000,2.487448,0.139924,1.000000,1768.265453,26.367147
320.800000,2.479849,0.139497,1.000000,1768.279426,26.367432
320.900000,2.472274,0.139070,1.000000,1768.293357,26.367715
321.000000,2.464722,0.138646,1.000000,1768.307245,26.367998
321.100000,2.457193,0.138222,1.000000,1768.321090,26.368280
321.200000,2.449686,0.137800,1.000000,1768.334893,26.368561
321.300000,2.442203,0.137379,1.000000,1768.348654,26.368841
321.400000,2.434743,0.136959,1.000000,1768.362373,26.369121
321.500000,2.427305,0.136541,1.000000,1768.376050,26.369399
321.600000,2.419890,0.136124,1.000000,1768.389686,26.369677
321.700000,2.412498,0.135708,1.000000,1768.403279,26.369954
321.800000,2.405128,0.135293,1.000000,1768.416831,26.370230
321.900000,2.397781,0.134880,1.000000,1768.430342,26.370505
322.000000,2.390456,0.134468,1.000000,1768.443812,26.370779
322.100000,2.383154,0.134057,1.000000,1768.457240,26.371053
322.200000,2.375874,0.133648,1.000000,1768.470627,26.371325
322.300000,2.368616,0.133239,1.000000,1768.483974,26.371597
322.400000,2.361381,0.132832,1.000000,1768.497279,26.371868
322.500000,2.354167,0.132427,1.000000,1768.510544,26.372138
322.600000,2.346975,0.132022,1.000000,1768.523769,26.372407
322.700000,2.339806,0.131619,1.000000,1768.536953,26.372676
322.800000,2.332658,0.131217,1.000000,1768.550096,26.372944
322.900000,2.325533,0.130816,1.000000,1768.563200,26.373210
323.000000,2.318429,0.130416,1.000000,1768.576264,26.373476
323.100000,2.311346,0.130018,1.000000,1768.589287,26.373742
323.200000,2.304286,0.129621,1.000000,1768.602271,26.374006
323.300000,2.297246,0.129225,1.000000,1768.615216,26.374270
323.400000,2.290229,0.128830,1.000000,1768.628120,26.374532
323.500000,2.283233,0.128436,1.000000,1768.640986,26.374794
323.600000,2.276258,0.128044,1.000000,1768.653811,26.375056
323.700000,2.269304,0.127653,1.000000,1768.666598,26.375316
323.800000,2.262372,0.127263,1.000000,1768.679346,26.375575
323.900000,2.255461,0.126874,1.000000,1768.692055,26.375834
324.000000,2.248571,0.126487,1.000000,1768.704725,26.376092
324.100000,2.241702,0.126100,1.000000,1768.717356,26.376349
324.200000,2.234854,0.125715,1.000000,1768.729949,26.376606
324.300000,2.228027,0.125331,1.000000,1768.742503,26.376862
324.400000,2.221221,0.124948,1.000000,1768.755019,26.377116
324.500000,2.214435,0.124566,1.000000,1768.767496,26.377371
324.600000,2.207671,0.124186,1.000000,1768.779936,26.377624
324.700000,2.200927,0.123807,1.000000,1768.792337,26.377876
324.800000,2.194203,0.123428,1.000000,1768.804701,26.378128
324.900000,2.187501,0.123051,1.000000,1768.817027,26.378379
325.000000,2.180818,0.122675,1.000000,1768.829315,26.378629
325.100000,2.174156,0.122301,1.000000,1768.841566,26.378879
325.200000,2.167515,0.121927,1.000000,1768.853779,26.379128
325.300000,2.160893,0.121555,1.000000,1768.865955,26.379375
325.400000,2.154292,0.121183,1.000000,1768.878094,26.379623
325.500000,2.147711,0.120813,1.000000,1768.890195,26.379869
325.600000,2.141150,0.120444,1.000000,1768.902260,26.380115
325.700000,2.134610,0.120076,1.000000,1768.914288,26.380360
325.800000,2.128089,0.119709,1.000000,1768.926279,26.380604
325.900000,2.121588,0.119344,1.000000,1768.938234,26.380847
326.000000,2.115107,0.118979,1.000000,1768.950151,26.381090
326.100000,2.108646,0.118616,1.000000,1768.962033,26.381332
326.200000,2.102204,0.118253,1.000000,1768.973878,26.381573
326.300000,2.095782,0.117892,1.000000,1768.985687,26.381814
326.400000,2.089380,0.117532,1.000000,1768.997460,26.382053
326.500000,2.082998,0.117173,1.000000,1769.009197,26.382292
326.600000,2.076634,0.116815,1.000000,1769.020899,26.382531
326.700000,2.070291,0.116458,1.000000,1769.032564,26.382768
326.800000,2.063966,0.116102,1.000000,1769.044194,26.383005
326.900000,2.057661,0.115748,1.000000,1769.055788,26.383241
327.000000,2.051376,0.115394,1.000000,1769.067347,26.383476
327.100000,2.045109,0.115042,1.000000,1769.078870,26.383711
327.200000,2.038862,0.114690,1.000000,1769.090359,26.383945
327.300000,2.032633,0.114340,1.000000,1769.101812,26.384178
327.400000,2.026424,0.113990,1.000000,1769.113230,26.384411
327.500000,2.020234,0.113642,1.000000,1769.124614,26.384643
327.600000,2.014062,0.113295,1.000000,1769.135962,26.384874
327.700000,2.007910,0.112949,1.000000,1769.147276,26.385104
327.800000,2.001776,0.112604,1.000000,1769.158555,26.385334
327.900000,1.995661,0.112260,1.000000,1769.169800,26.385563
328.000000,1.989565,0.111917,1.000000,1769.181011,26.385791
328.100000,1.983487,0.111575,1.000000,1769.192187,26.386019
328.200000,1.977428,0.111234,1.000000,1769.203329,26.386246
328.300000,1.971387,0.110895,1.000000,1769.214438,26.386472
328.400000,1.965365,0.110556,1.000000,1769.225512,26.386697
328.500000,1.959361,0.110218,1.000000,1769.236552,26.386922
328.600000,1.953376,0.109881,1.000000,1769.247559,26.387146
328.700000,1.947409,0.109546,1.000000,1769.258532,26.387370
328.800000,1.941460,0.109211,1.000000,1769.269471,26.387592
328.900000,1.935529,0.108877,1.000000,1769.280377,26.387815
329.000000,1.929616,0.108545,1.000000,1769.291250,26.388036
329.100000,1.923722,0.108213,1.000000,1769.302090,26.388257
329.200000,1.917845,0.107883,1.000000,1769.312896,26.388477
329.300000,1.911986,0.107553,1.000000,1769.323670,26.388696
329.400000,1.906146,0.107225,1.000000,1769.334410,26.388915
329.500000,1.900323,0.106897,1.000000,1769.345118,26.389133
329.600000,1.894518,0.106570,1.000000,1769.355793,26.389350
329.700000,1.888730,0.106245,1.000000,1769.366435,26.389567
329.800000,1.882961,0.105920,1.000000,1769.377045,26.389783
329.900000,1.877209,0.105597,1.000000,1769.387623,26.389998
330.000000,1.871474,0.105274,1.000000,1769.398168,26.390213
330.100000,1.865757,0.104953,1.000000,1769.408681,26.390427
330.200000,1.860058,0.104632,1.000000,1769.419161,26.390641
330.300000,1.854376,0.104312,1.000000,1769.429610,26.390853
330.400000,1.848711,0.103994,1.000000,1769.440027,26.391066
330.500000,1.843063,0.103676,1.000000,1769.450412,26.391277
330.600000,1.837433,0.103359,1.000000,1769.460766,26.391488
330.700000,1.831820,0.103044,1.000000,1769.471087,26.391698
330.800000,1.826224,0.102729,1.000000,1769.481377,26.391908
330.900000,1.820646,0.102415,1.000000,1769.491636,26.392116
331.000000,1.815084,0.102102,1.000000,1769.501864,26.392325
331.100000,1.809539,0.101790,1.000000,1769.512060,26.392532
331.200000,1.804011,0.101479,1.000000,1769.522225,26.392739
331.300000,1.798501,0.101169,1.000000,1769.532359,26.392946
331.400000,1.793007,0.100860,1.000000,1769.542462,26.393151
331.500000,1.787529,0.100552,1.000000,1769.552534,26.393357
331.600000,1.782069,0.100245,1.000000,1769.562575,26.393561
331.700000,1.776625,0.099939,1.000000,1769.572586,26.393765
331.800000,1.771198,0.099633,1.000000,1769.582566,26.393968
331.900000,1.765787,0.099329,1.000000,1769.592516,26.394171
332.000000,1.760393,0.099026,1.000000,1769.602435,26.394373
332.100000,1.755015,0.098723,1.000000,1769.612324,26.394574
332.200000,1.749654,0.098422,1.000000,1769.622183,26.394775
332.300000,1.744309,0.098121,1.000000,1769.632011,26.394975
332.400000,1.738981,0.097821,1.000000,1769.641810,26.395175
332.500000,1.733668,0.097522,1.000000,1769.651579,26.395373
332.600000,1.728372,0.097224,1.000000,1769.661317,26.395572
332.700000,1.723093,0.096927,1.000000,1769.671027,26.395769
332.800000,1.717829,0.096631,1.000000,1769.680706,26.395967
332.900000,1.712581,0.096336,1.000000,1769.690356,26.396163
333.000000,1.707350,0.096042,1.000000,1769.699976,26.396359
333.100000,1.702134,0.095748,1.000000,1769.709567,26.396554
333.200000,1.696934,0.095456,1.000000,1769.719129,26.396749
333.300000,1.691751,0.095164,1.000000,1769.728661,26.396943
333.400000,1.686583,0.094874,1.000000,1769.738165,26.397137
333.500000,1.681430,0.094584,1.000000,1769.747639,26.397330
333.600000,1.676294,0.094295,1.000000,1769.757084,26.397522
333.700000,1.671173,0.094007,1.000000,1769.766501,26.397714
333.800000,1.666068,0.093720,1.000000,1769.775889,26.397905
333.900000,1.660979,0.093433,1.000000,1769.785248,26.398095
334.000000,1.655905,0.093148,1.000000,1769.794578,26.398285
334.100000,1.650846,0.092863,1.000000,1769.803880,26.398475
334.200000,1.645803,0.092580,1.000000,1769.813154,26.398664
334.300000,1.640776,0.092297,1.000000,1769.822399,26.398852
334.400000,1.635763,0.092015,1.000000,1769.831616,26.399040
334.500000,1.630767,0.091734,1.000000,1769.840805,26.399227
334.600000,1.625785,0.091454,1.000000,1769.849966,26.399413
334.700000,1.620818,0.091174,1.000000,1769.859098,26.399599
334.800000,1.615867,0.090896,1.000000,1769.868203,26.399785
334.900000,1.610931,0.090618,1.000000,1769.877280,26.399970
335.000000,1.606010,0.090341,1.000000,1769.886330,26.400154
335.100000,1.601104,0.090065,1.000000,1769.895351,26.400337
335.200000,1.596213,0.089790,1.000000,1769.904346,26.400521
335.300000,1.591337,0.089516,1.000000,1769.913312,26.400703
335.400000,1.586476,0.089242,1.000000,1769.922252,26.400885
335.500000,1.581629,0.088970,1.000000,1769.931163,26.401067
335.600000,1.576798,0.088698,1.000000,1769.940048,26.401248
335.700000,1.571981,0.088427,1.000000,1769.948906,26.401428
335.800000,1.567179,0.088157,1.000000,1769.957736,26.401608
335.900000,1.562391,0.087888,1.000000,1769.966540,26.401787
336.000000,1.557619,0.087619,1.000000,1769.975317,26.401966
336.100000,1.552860,0.087352,1.000000,1769.984066,26.402144
336.200000,1.548117,0.087085,1.000000,1769.992790,26.402322
336.300000,1.543387,0.086819,1.000000,1770.001486,26.402499
336.400000,1.538673,0.086553,1.000000,1770.010156,26.402675
336.500000,1.533972,0.086289,1.000000,1770.018799,26.402851
336.600000,1.529286,0.086025,1.000000,1770.027417,26.403027
336.700000,1.524615,0.085763,1.000000,1770.036007,26.403202
336.800000,1.519957,0.085501,1.000000,1770.044572,26.403376
336.900000,1.515314,0.085239,1.000000,1770.053110,26.403550
337.000000,1.510685,0.084979,1.000000,1770.061622,26.403723
337.100000,1.506070,0.084719,1.000000,1770.070108,26.403896
337.200000,1.501470,0.084461,1.000000,1770.078569,26.404068
337.300000,1.496883,0.084203,1.000000,1770.087003,26.404240
337.400000,1.492310,0.083945,1.000000,1770.095412,26.404411
337.500000,1.487752,0.083689,1.000000,1770.103795,26.404582
337.600000,1.483207,0.083433,1.000000,1770.112152,26.404752
337.700000,1.478676,0.083179,1.000000,1770.120484,26.404922
337.800000,1.474159,0.082924,1.000000,1770.128791,26.405091
337.900000,1.469656,0.082671,1.000000,1770.137072,26.405260
338.000000,1.465166,0.082419,1.000000,1770.145327,26.405428
338.100000,1.460690,0.082167,1.000000,1770.153558,26.405595
338.200000,1.456228,0.081916,1.000000,1770.161763,26.405763
338.300000,1.451780,0.081666,1.000000,1770.169944,26.405929
338.400000,1.447345,0.081416,1.000000,1770.178099,26.406095
338.500000,1.442923,0.081167,1.000000,1770.186229,26.406261
338.600000,1.438516,0.080919,1.000000,1770.194335,26.406426
338.700000,1.434121,0.080672,1.000000,1770.202416,26.406590
338.800000,1.429740,0.080426,1.000000,1770.210472,26.406754
338.900000,1.425373,0.080180,1.000000,1770.218503,26.406918
339.000000,1.421018,0.079935,1.000000,1770.226510,26.407081
339.100000,1.416677,0.079691,1.000000,1770.234493,26.407244
339.200000,1.412350,0.079448,1.000000,1770.242451,26.407406
339.300000,1.408035,0.079205,1.000000,1770.250385,26.407567
339.400000,1.403734,0.078963,1.000000,1770.258294,26.407728
339.500000,1.399446,0.078722,1.000000,1770.266180,26.407889
339.600000,1.395171,0.078481,1.000000,1770.274041,26.408049
339.700000,1.390909,0.078241,1.000000,1770.281878,26.408208
339.800000,1.386660,0.078002,1.000000,1770.289692,26.408368
339.900000,1.382424,0.077764,1.000000,1770.297481,26.408526
340.000000,1.378201,0.077527,1.000000,1770.305247,26.408684
340.100000,1.373991,0.077290,1.000000,1770.312989,26.408842
340.200000,1.369794,0.077054,1.000000,1770.320707,26.408999
340.300000,1.365609,0.076818,1.000000,1770.328402,26.409156
340.400000,1.361438,0.076584,1.000000,1770.336073,26.409312
340.500000,1.357279,0.076350,1.000000,1770.343721,26.409468
340.600000,1.353132,0.076116,1.000000,1770.351346,26.409623
340.700000,1.348999,0.075884,1.000000,1770.358947,26.409778
340.800000,1.344878,0.075652,1.000000,1770.366525,26.409932
340.900000,1.340770,0.075421,1.000000,1770.374080,26.410086
341.000000,1.336674,0.075191,1.000000,1770.381611,26.410239
341.100000,1.332591,0.074961,1.000000,1770.389120,26.410392
341.200000,1.328520,0.074732,1.000000,1770.396606,26.410545
341.300000,1.324461,0.074504,1.000000,1770.404069,26.410697
341.400000,1.320415,0.074276,1.000000,1770.411509,26.410848
341.500000,1.316382,0.074049,1.000000,1770.418926,26.410999
341.600000,1.312361,0.073823,1.000000,1770.426321,26.411150
341.700000,1.308352,0.073597,1.000000,1770.433693,26.411300
341.800000,1.304355,0.073373,1.000000,1770.441043,26.411450
341.900000,1.300370,0.073148,1.000000,1770.448370,26.411599
342.000000,1.296398,0.072925,1.000000,1770.455675,26.411748
342.100000,1.292438,0.072702,1.000000,1770.462957,26.411896
342.200000,1.288489,0.072480,1.000000,1770.470217,26.412044
342.300000,1.284553,0.072259,1.000000,1770.477455,26.412191
342.400000,1.280629,0.072038,1.000000,1770.484671,26.412338
